ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX04,drisapersen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX05,aceneuramic acid,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX06,eteplirsen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX07,nusinersen,0.1,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,1
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX08,golodirsen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX09,onasemnogene abeparvovec,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX10,risdiplam,5,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,1
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX11,palovarotene,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX12,viltolarsen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX13,casimersen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX14,givinostat,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M09,https://atcddd.fhi.no/atc_ddd_index/?code=M09&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A,https://atcddd.fhi.no/atc_ddd_index/?code=M09A&showdescription=no,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09AX,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,Other drugs for disorders of the musculo-skeletal system,M09AX15,delandistrogene moxeparvovec,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M09AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AA,https://atcddd.fhi.no/atc_ddd_index/?code=N01AA&showdescription=no,Ethers,N01AA01,diethyl ether,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AA,https://atcddd.fhi.no/atc_ddd_index/?code=N01AA&showdescription=no,Ethers,N01AA02,vinyl ether,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB01,halothane,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB02,chloroform,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB04,enflurane,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB05,trichloroethylene,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB06,isoflurane,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB07,desflurane,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AB,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,Halogenated hydrocarbons,N01AB08,sevoflurane,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AB&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AF,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,"Barbiturates, plain",N01AF01,methohexital,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AF,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,"Barbiturates, plain",N01AF02,hexobarbital,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AF,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,"Barbiturates, plain",N01AF03,thiopental,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AF&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AG,https://atcddd.fhi.no/atc_ddd_index/?code=N01AG&showdescription=no,Barbiturates in combination with other drugs,N01AG01,narcobarbital,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AG&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH01,fentanyl,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH02,alfentanil,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH03,sufentanil,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH04,phenoperidine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH05,anileridine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH06,remifentanil,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AH,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,Opioid anesthetics,N01AH51,"fentanyl, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AH&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX03,ketamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX04,propanidid,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX05,alfaxalone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX07,etomidate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX10,propofol,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX11,sodium oxybate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX13,nitrous oxide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX14,esketamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX15,xenon,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01A,https://atcddd.fhi.no/atc_ddd_index/?code=N01A&showdescription=no,"ANESTHETICS, GENERAL",N01AX,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,Other general anesthetics,N01AX63,"nitrous oxide, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01AX&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA01,metabutethamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA02,procaine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA03,tetracaine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA04,chloroprocaine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA05,benzocaine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA52,"procaine, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
N,https://atcddd.fhi.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N01,https://atcddd.fhi.no/atc_ddd_index/?code=N01&showdescription=no,ANESTHETICS,N01B,https://atcddd.fhi.no/atc_ddd_index/?code=N01B&showdescription=no,"ANESTHETICS, LOCAL",N01BA,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,Esters of aminobenzoic acid,N01BA53,"tetracaine, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=N01BA&showdescription=no,0
